Subscriber_ID,Engagement_L7,Engagement_L30,Watch_Hours_Change,Titles_Viewed,Profiles_With_Engagement,Avg_Content_Completion_Rate,Playback_Failures_L30,Video_Start_Failure_L30,High_Rebuffering_L30
ee0efc0b-5310-45fc-b38d-057ee8ff0409,78,330,1.612,13,8,0.19,2,17,15
601b90cf-1265-4dd0-b3ee-7653a64d459c,78,324,0.004,18,4,0.75,11,19,3
a9792508-bc6c-4871-b4aa-7dbcd0418ec6,78,320,1.078,25,7,0.75,17,17,20
9d63186e-b00c-40a7-b030-81f21625d501,78,327,-0.001,7,7,0.83,20,17,14
4464445e-d481-4a57-b977-8e1efc5003f3,78,316,-0.232,11,1,0.78,6,13,15
fff9ad1a-b4da-4265-b2c7-eedc48419cc1,78,312,-0.165,23,3,0.06,1,19,10
1cba92ab-b38f-460f-aa86-9cab6e022c9f,78,320,0.343,2,8,0.37,18,16,6
a40377c1-17bb-4246-be09-b9083def48ad,78,315,-0.337,1,2,0.32,10,12,7
6ffadeb8-5871-4ed9-a2b5-a2cf461deed2,78,332,0.064,29,6,0.19,3,16,3
c2c00cb1-e4b7-4ce8-9a91-15c55445a7a5,78,326,1.977,17,6,0.09,3,11,10
48c72ce5-bf81-4a4c-8448-a51da3911dc3,78,323,-0.645,28,8,0.57,11,10,16
d3da8113-4a69-43eb-85f7-5b168174f3f0,78,324,0.579,2,2,0.63,0,19,18
7d48a534-2f36-424b-9618-54fe5972e245,78,330,0.724,11,2,0.93,18,4,19
255720a8-17a2-4c83-9e47-e84ec991e7be,78,323,0.863,17,2,0.54,2,2,7
d7f4f737-84bf-4e0d-a60f-75fa457c3f61,78,322,-0.367,20,6,0.29,17,6,13
2669d593-c101-46e0-839d-9952d3d62f41,78,332,1.764,14,7,0.72,13,20,17
0e15a7fe-9272-42bd-9f47-cf778d6e1261,78,320,1.595,28,5,0.09,9,8,8
16c0827d-b3c9-41ab-b859-98ef0da046b8,78,317,0.829,14,7,0.54,6,6,20
5a10fbd4-ac40-4d0c-8998-e637e5016225,78,319,1.2,6,7,0.02,5,20,4
ae68ebe6-522f-4783-85b6-10242f3d2c0d,78,314,-0.573,4,5,0.38,5,16,15
89085e96-3b62-43b1-b23c-6713b5a4124f,78,324,-0.351,10,4,0.15,8,13,0
137bbea6-56db-43ee-8fdd-10384b19748b,77,327,0.88,17,3,0.52,18,19,20
578e4d10-ad09-4b93-943e-d1c77d54fb20,77,323,1.611,24,2,0.56,13,13,0
3cb2d7e6-b3d7-4ad1-aac1-be5c68f72c11,77,313,0.422,10,2,0.81,11,9,5
962f762e-5316-43c3-ba67-d522b1df2905,77,324,-0.151,8,5,0.32,4,8,12
c0f24feb-deaf-497f-bec1-fdc28b9f7d47,77,316,0.813,22,4,0.25,18,13,4
2b8457eb-4111-4aed-9ff0-c06e3e0209fb,77,323,0.4,30,1,0.58,13,16,7
8a4acc38-bd58-46c1-88d5-2876780c1664,77,310,-0.941,16,8,0.73,2,1,10
d9bdb759-07e9-43df-8a08-9c215b930e72,77,315,0.49,24,1,0.86,19,1,14
93d72f67-1a94-4cff-82ff-61924cf7c616,77,321,-0.166,14,5,0.04,13,4,15
c56ed662-c6cb-47d3-b527-8ddf63ba8e77,77,315,1.418,23,5,0.52,8,19,17
430b0770-36d8-43d5-82ab-a99494e45d27,77,324,-0.373,29,5,0.48,10,6,4
70ec6f99-368b-4110-869d-ef860fda521c,77,325,1.335,29,5,0.44,0,4,17
d1b55d59-1cd0-495d-ac0f-b9e58f8a9d42,77,309,1.785,16,2,0.58,10,15,19
c283a437-da29-4d83-9cd6-550286f108b6,77,327,0.847,27,4,0.3,13,20,1
8cba616f-6c71-4b30-9f2c-dd546e587998,77,321,1.611,3,6,0.39,5,17,11
bbe85325-e207-4780-b906-e637f2f96f61,77,309,-0.633,13,2,0.76,2,6,16
f2c7f777-b0d9-4ae7-be7a-0a72b6d1d81d,77,324,1.07,28,4,0.81,9,3,3
9dcfdeab-4c2c-44ff-b339-2d85d8d528c2,77,312,-0.454,1,7,0.23,13,2,17
370e69c9-6f57-421e-95b3-4b48ebc6bd4c,77,324,-0.116,8,5,0.54,19,16,7
009aed77-e112-481b-9219-5b696050d96e,77,324,0.235,24,8,0.35,10,5,6
90131233-b7b0-4739-bba8-6022c6262b53,77,311,1.601,21,7,0.37,1,20,11
a16dc08a-efc9-4a98-bcb1-bfaea9a69e2e,77,311,-0.873,1,2,0.33,12,20,6
1ba02a77-b959-4667-92d1-1fdfe1adf5a3,77,315,-0.209,4,3,0.06,4,5,19
965346d0-abb7-4599-aadc-4c0478a38a32,77,312,1.305,15,6,0.35,5,17,18
092b70b5-6df4-43a0-a69b-09ada37ef337,77,323,-0.293,15,2,0.33,2,16,7
2cd2c69d-17e3-4c84-93c8-3031db3bebbd,77,323,0.923,11,8,0.62,5,1,8
a2a1e9a2-a877-4867-a506-09914f1f8580,77,319,1.66,25,8,0.63,13,6,5
e6b28163-5cc1-4ffd-a1ab-5c61125f925c,77,324,1.184,13,2,0.48,11,3,14
d85bfcea-2f03-43bd-bc52-bb7031354e93,77,318,0.447,6,4,0.39,15,5,19
26cbc660-70f3-47f9-8321-567975d5e94c,77,310,-0.331,20,1,0.33,1,18,1
b61a0d5e-c51d-4c75-a744-9b3fe8c2a1d0,77,313,-0.514,29,4,0.88,0,3,4
adfb952a-4804-4dde-ac33-273cfb0e76fa,77,325,-0.527,5,2,0.68,13,12,13
2f60b0c7-d98f-41ab-a89c-87a1e33da483,77,314,0.342,2,7,0.21,16,12,16
23d5141e-e15c-4fa4-85a9-6278cce72b1e,77,314,1.536,21,3,0.34,14,7,19
060c6fc7-2a2b-4308-b9b8-3f35225583b4,77,328,-0.129,25,6,0.24,1,19,4
32abbd46-d1ac-46ad-b47d-e4f38ba60d88,77,315,-0.792,10,1,0.3,10,1,14
35816c6b-f693-4f63-a75d-e6a9b9ad747e,77,325,1.423,2,1,1,19,17,4
86466e96-5f63-420a-86de-67a07bbabeaf,77,311,1.468,26,3,0.22,7,19,1
9e5697ae-a11e-49e5-a1bc-f7f87daeedda,77,316,1.966,11,4,0.85,18,6,17
3b963ca0-0b57-48ae-9ce5-c429363198e4,77,319,1.609,11,3,0.9,13,17,1
1b0a341f-94bc-4f66-81cc-004759825201,77,311,0.178,11,7,0.17,19,19,4
5f894556-f6dc-4c0a-b687-38bb4347536b,77,326,1.659,21,5,0.06,0,4,9
a5cd4a42-3c1e-43b9-9126-6701f54698e5,77,324,1.545,14,5,0.34,10,3,11
9fdaef51-73f3-4304-80b1-9f8abf3c3991,77,325,0.654,3,7,0.05,18,13,0
5e1b9280-9001-404e-b7eb-e4eb16892ad3,77,320,0.668,21,5,0.29,10,20,8
3991ad1a-18e8-4401-81ea-4acd22f7158c,77,324,1.144,18,2,0.76,0,17,13
5f9d18e8-901b-4879-a1c0-7ceb370186c6,77,328,0.977,3,4,0.97,4,13,15
6e7b8c09-d524-431b-9aac-78a60e546541,77,312,0.894,8,7,1,14,18,7
f2831630-5dc3-4c1e-931e-55aab693eb5f,76,321,0.125,21,7,0.99,15,8,8
11168471-5a0c-48f6-9734-0b05988e2ced,76,310,0.382,1,8,0.04,18,18,5
20b15df2-21ec-499f-8cb7-db6c65a93fc4,76,311,-0.136,2,5,0.74,11,17,20
9aba5809-7da4-4df0-ae40-c44753437fbd,76,306,-0.794,10,8,0.31,20,0,15
4eb6acbd-b5e6-4973-b094-4fe7fd76972e,76,317,1.973,6,2,0.89,19,3,17
865f1310-b4b6-47d1-add0-1cd42ee97e2b,76,312,0.165,14,5,0.56,18,3,11
97496d17-2690-4216-acbc-f50ba3d9b7d6,76,320,0.806,21,7,0.16,7,12,19
079804da-250a-44dc-8184-ac7b82ffc35a,76,321,-0.159,24,3,0.74,4,6,4
ae86c0f5-8f71-4194-89e6-46279887e5bb,76,306,1.698,22,8,0.82,10,13,13
fd0d2269-1ece-4ff4-84f4-8d450dc6be4f,76,318,-0.317,18,7,0.88,13,3,5
bbefce24-9b41-4ee7-a3d5-7e83aada69a0,76,318,1.388,24,7,0.58,6,6,5
3c786040-4c4e-4203-b00b-c0eaf1a61eeb,76,324,-0.459,26,1,0.29,19,7,8
e3c4dc9a-34dd-44f7-806d-bc02ffe3c33d,76,313,0.493,22,7,0.26,16,5,13
59f8d541-fe6f-4163-85b5-538c115d2e71,76,323,0.074,10,2,0.01,11,19,10
6708d520-bd92-4464-913f-488c8561fc52,76,311,1.636,3,8,0.03,14,16,0
a25d9168-c56a-475b-96bd-cba92b537e78,76,316,1.678,29,7,0.94,2,9,4
080ec9a0-79b4-4014-a032-71f5fcd4bd21,76,313,-0.537,24,7,0.83,8,20,11
369ca08e-ecb5-43e8-97b2-e122a7b64bcb,76,324,0.54,11,7,0.16,9,0,10
2c8ae23b-d5a3-4076-9906-4d49543def28,76,322,-0.069,26,3,0.55,12,2,8
a0cc0bfc-9beb-4c97-8e55-8fc7db9f50da,76,317,1.774,16,6,0.26,14,18,19
ce5e271a-b0fb-4186-963f-76db454ce0f2,76,304,-0.649,17,1,0.86,14,0,9
4b7937b9-f8db-4cb9-8264-031da12e105c,76,323,1.755,13,2,0.75,16,17,6
e6395f8c-9d65-4789-988f-933f8e6c6936,76,322,1.587,24,7,0.44,3,13,5
ea9c70d0-83a8-4a42-a97f-ad678fe9bef6,76,319,1.094,7,4,0.75,20,3,3
e4484a3e-895f-4cc8-9f23-d11cc3a7c7bc,76,319,0.395,15,5,0.19,10,10,8
36cff8e2-0a3f-484e-9628-03ece013b55b,76,320,1.886,11,7,0.6,8,5,18
29df26b1-a859-4117-aeb7-c449d8bcecf1,76,308,-0.18,22,6,0.63,0,20,16
646f361d-3b69-4c47-b9a8-9a7da9c572db,76,312,1.73,16,2,0.08,8,4,2
4ab5a710-458b-4c68-9b68-885c84e95758,76,323,1.825,25,1,0.86,3,7,7
9c049a5a-0824-421e-ae5a-3707ba420f27,76,315,0.514,24,7,0.28,3,9,3
ee01089d-0f0d-4095-b42c-5a9888bcba0d,76,306,1.678,8,2,0.75,3,1,9
81c54c25-5bd9-4b66-bf25-524018fe82b0,76,317,1.194,13,6,0.99,20,12,4
48bddd46-a6a6-4769-9cdf-f50752592e7a,76,309,0.073,23,7,0.69,18,11,4
e6ece5bb-c670-4d6e-882f-51977f38579d,76,319,0.04,18,2,0.12,2,2,1
87fc22a9-ad61-44e9-a494-5df9ed68eaf3,76,320,-0.275,13,2,0.21,20,12,1
441a47df-b80d-469c-915e-38461243665e,76,308,-0.611,14,4,0.62,1,18,1
75965d52-15b7-4b35-a601-5105d94cfe5b,76,324,1.859,15,8,0.1,12,13,19
9910e298-024b-4046-a3b5-3c6f718c2155,76,322,1.277,8,5,0.51,13,18,1
f2e76aef-59d8-48df-80fc-63a4fd009a52,76,309,-0.296,17,4,0.41,11,11,17
9031acc3-515f-4032-b9f0-00eecf4388c8,76,304,-0.073,2,2,0.93,13,6,15
d5705af8-894a-442d-a609-5fb28a696d51,76,305,0.05,2,1,0.58,16,0,17
cb40afdb-fd5d-4b76-b310-76e17e9d1878,76,311,0.186,7,4,0.39,13,5,1
972c0eb2-534c-48f9-bbac-2faf9e573a38,76,321,1.453,6,1,0.36,15,8,11
f50174eb-4f56-4825-a478-8ceb1c8cb836,76,318,0.14,11,7,0.39,1,17,9
e0278dc7-2a9b-4769-add1-3ca4c2514390,76,311,1.077,25,6,0.2,17,11,15
4116c3a8-752e-4afc-9711-a9e2c66b3b8d,76,319,1.715,4,7,0.21,12,19,10
ebfd15c2-d4c1-4591-851c-28ffa528945c,76,308,-0.509,3,4,0.61,2,16,10
2ac07b50-14d6-4e6f-ac39-be9072c41295,76,311,1.742,1,5,0.73,11,16,19
1f200c07-1d0e-4b96-b99f-da5254504814,76,315,1.478,29,4,0.95,6,7,0
1468221d-9879-4d89-baf0-f817263ab6bb,76,314,1.133,1,1,0.37,7,1,6
1b111dc4-abd8-4af6-ac7b-8f19c0320039,76,311,-0.173,9,6,0.89,12,10,18
193d45f7-bf92-4639-bdd9-e2df8eeb671c,76,313,-0.725,7,1,0.03,9,20,9
5a872f82-24c3-4aac-967c-b76107a638a8,75,305,0.24,23,4,0.97,16,20,17
81916b4a-4c84-4d1b-b642-62c4e6686619,75,305,-0.474,25,8,0.1,2,4,4
4e872f63-8d33-4055-9eed-505efec635d0,75,309,0.165,2,8,0.36,6,2,17
315bca50-e7d0-4b4b-a418-517280ff5e2c,75,306,-0.295,14,1,0.51,12,6,1
73d24cb5-a4df-446f-a724-0199c2ed89d2,75,305,-0.286,16,8,0.77,12,0,12
995fea51-53ab-45b0-b3a1-4afa425e4073,75,317,1.21,22,7,0.95,7,6,6
1f42fa00-00ed-421b-9f76-e7325bf143a8,75,309,1.498,26,6,0.66,15,2,20
4c4a8efe-faac-4b60-b2fa-e0b7cf52a229,75,319,-0.886,12,5,0.39,16,15,16
036a431e-4ad5-43c1-ac36-5ae1a49c68fe,75,301,1.053,29,1,0.93,7,13,3
c884b378-97b8-4c3e-af59-2e544de57be5,75,319,0.064,14,1,0.51,10,18,3
e2645a85-cc23-4014-bb2c-eff70d0ca48e,75,311,1.231,2,8,0.81,12,14,11
a79ab006-18fa-4408-9da6-41ae16115c7e,75,302,-0.17,29,8,0.66,6,2,4
495c82a3-cedf-4979-96d4-01903a28f737,75,310,-0.925,26,3,0.82,16,15,11
1117b761-1cdd-4862-8e75-b5e962db5d70,75,303,-0.967,10,5,0.93,17,5,19
ff30c884-4e34-4617-bc7d-9cdf0ab6cbcb,75,310,0.118,15,2,0.67,18,4,13
6641af6f-4249-4989-8ea7-d58e34f7c870,75,316,1.509,3,7,0.5,6,0,9
ddba41e2-9db1-4ed8-91bd-c0ed614297f8,75,300,0.092,26,2,0.25,5,12,6
b715004b-04f6-4f2f-9f5a-73b9cfcf7c83,75,307,1.81,15,6,0.26,12,0,16
d4a0c183-7a63-41c0-9fef-cab861f3f855,75,318,0.012,2,7,0.99,3,20,13
7784eec3-c058-4e81-8ee3-a681c395a18f,75,302,1.133,7,8,0.77,19,17,12
a5e8b0e5-4b7e-4f50-84a2-2fc65068fa2b,75,309,0.86,27,3,0.44,14,16,19
1ffef4e1-46e0-4169-8299-9598f2732dd6,75,314,-0.902,15,6,0.94,16,18,12
5d4197cd-7383-4d06-a56b-3383d5a816de,75,315,0.988,9,6,0.49,17,4,8
886323c2-50e3-4fa5-b673-64a2ad6dd84c,75,304,0.965,8,6,0.17,12,15,5
977e2934-0cd9-4858-9a85-db274d7adc93,75,320,0.326,18,4,0.08,13,0,2
b7d33448-5322-41b4-be45-02b7e73c53cc,75,314,-0.885,24,2,0.33,13,17,15
73795b45-3901-4f8e-a7ce-6220112cd010,75,306,0.454,29,2,0.21,10,2,13
165a2d5a-eb25-4b7c-9e04-e4ba597ff475,75,307,0.358,13,6,0.1,20,15,2
0d048017-d12d-48d4-91e0-9242719634c3,75,315,0.318,18,4,0.1,9,18,19
25f84382-6435-4a73-9e42-cb8f03565972,75,302,0.54,27,3,0.44,6,15,12
f501eddd-4bd3-4858-8ac8-d88caa50778e,75,312,0.815,29,1,0.01,10,7,9
173cce2e-a031-4b29-b480-aa615514e887,75,305,1.031,1,2,0.11,4,5,12
9e348874-8392-41cc-b4ac-6208ee8c4b7d,75,300,-0.73,15,8,0.35,9,9,19
61b7b18b-4147-4d75-8a0b-a289b5073cec,75,317,0.203,18,7,0.68,8,7,17
74093a9a-cd17-4b14-80f5-3a11ef01d4c6,75,316,1.357,15,5,0.7,11,16,15
920d745c-dc59-416a-90ae-7cac95f8bf24,75,305,1.364,8,3,0.22,11,2,14
b4cf211e-8839-47d6-b78a-d0584936d5b2,75,306,-0.114,9,2,0.45,2,8,13
c409a46a-c029-4c3c-9b31-ecbfb9545d30,75,309,-0.998,1,2,0.94,5,19,7
37630ea8-f753-4bf2-9b89-589689004421,75,318,0.075,21,7,0.46,13,6,2
e15385fb-df32-4d8d-81b0-2a53e164d689,75,311,-0.01,23,1,0.18,20,20,19
3565354b-d352-4fd1-bc21-98644343ce0c,75,313,0.791,11,7,0.79,11,0,13
914370ef-9691-4613-bd4f-d5734d216861,74,301,0.988,23,7,0.44,14,6,1
4de474ca-770a-40e6-a5e1-2fa5e1a37257,74,302,-0.16,30,6,0.66,20,5,9
99854f49-3a7b-4a1d-ba69-061b42541316,74,305,-0.693,5,8,0.15,2,7,14
64eb8b79-37a2-427e-b0e2-a8cff0d09f74,74,307,1.457,22,7,0.01,18,0,2
c191ff7b-0c36-4f7f-b46d-ebc20652a16f,74,301,1.621,16,2,0.08,17,0,19
364b7880-cc8e-48bd-9596-ec7ae6210cda,74,309,0.903,10,7,0.11,6,18,0
3084e447-3f83-47af-959d-03b3e37cc0f4,74,298,-0.371,18,7,0.9,10,6,10
432e88b4-265a-4892-8440-e99bb382bd92,74,312,1.127,10,7,0.52,7,2,8
f31e704f-b5a9-46d9-9b4e-601579c6c773,74,305,0.435,24,1,0.66,8,19,8
b6461ef0-5614-4f02-8364-946f30fbff4a,74,305,0.646,7,6,0.81,0,14,14
ab6a550e-b4ca-49ea-b380-498d50330cae,74,315,-0.735,25,5,0.62,14,15,16
32de1547-f862-449b-aec5-27ac3e23e746,74,316,0.293,17,7,0.64,3,17,7
aeee26f6-76bd-4960-bc2d-9364c701fda1,74,296,1.842,7,3,0.73,11,0,17
0643cc99-6d7b-41ec-abc4-0a343cf53eb2,74,308,-0.929,21,4,0.65,2,18,9
37632402-7b1e-4631-a0ed-3dca9f2c90b3,74,312,-0.824,3,8,0.15,11,10,6
bfef8227-50e2-49d7-8dda-4dabfe2c700b,74,312,-0.337,30,1,0.33,5,20,5
6f4655c2-fa71-4660-ad1a-a10504836093,74,313,1.577,26,5,0.38,0,0,15
85577ddf-9bae-4a35-a064-d2b55b576672,74,303,1.898,15,6,0.51,1,19,19
32ffd6f0-6a0d-41f3-bfa6-814729405e55,74,298,0.706,1,2,0.46,12,2,9
8af64c36-f81b-40b6-8e7c-4a32854ea71b,74,298,1.504,7,2,0.33,18,20,3
e6678f91-f9b3-4bd2-91d0-c9d4068382fb,74,313,1.42,18,1,0.33,12,17,18
9592b617-77dc-43f2-84eb-b8bafddcc683,74,303,1.597,30,5,0.91,10,3,2
ceee10ea-8a3a-4be2-98a4-75a53d009b3c,74,310,1.718,17,4,0.88,6,9,15
68c8d13d-90ed-4e18-8451-00e7e3c368b4,74,296,1.269,21,1,0.53,6,8,16
879eaa09-2439-4b41-8711-900c90137e2d,74,303,0.397,10,3,0.37,14,10,20
19dc9caf-de57-4287-a3d2-046c57748d54,74,316,-0.084,19,7,0.16,15,4,19
1c99f574-6df7-4c8a-84ed-fded517ce901,74,298,1.86,25,2,0.86,3,15,10
0469fb7e-ba89-460d-b1f4-3a7ead69511a,74,298,0.533,8,7,0.12,7,1,8
a85f38a3-953d-47f4-af74-7c1010c6882e,74,298,1.239,8,6,0.77,13,9,9
4f7036cf-523d-4be0-acaa-b0c2d4fc14a3,74,304,-0.438,12,1,0.86,20,2,11
bb4a8276-d2d4-4e74-8adf-c37fb64b5122,74,306,1.645,30,7,0.86,2,8,3
bcc3bddd-e158-46f8-b2c4-afe80f6c84e7,74,316,1.073,6,8,0.11,11,17,17
ab907214-e669-471a-ad66-8c61ddaac0ed,74,312,-0.703,1,8,0.31,16,7,7
91f8e04d-1c71-4a5f-9312-f8db5daac1a1,74,298,0.845,14,1,0.49,19,10,19
6fe0aac0-3893-4641-a012-e290c2a97162,74,315,0.04,26,5,0.4,7,4,15
b42087f1-e58c-42b2-95ae-cee0a411ead5,74,311,0.587,17,5,0.22,11,13,15
1cd4c72e-38bf-4398-a45e-59b1ddc71e1d,74,312,-0.514,1,7,0.58,16,19,1
71e75625-3ac2-4beb-8120-e315e5bfd912,74,299,0.72,11,8,0.93,2,5,19
c2a03ed2-8d17-47b7-9f9f-484beb439887,74,316,-0.208,1,6,0.9,17,11,2
68689720-ca2b-4222-8ba8-08623bd0ea4c,74,306,-0.333,12,1,0.21,20,14,11
daa38f5c-e8c7-405f-a270-c66e035110a9,74,298,-0.966,28,6,0.29,0,12,13
7e0ced5c-5b8c-4eb0-988c-1320eeeac9f0,74,313,1.184,11,4,0.53,12,0,2
b3d40927-25e8-4fdd-8c92-fbfa889bd813,74,306,-0.42,20,8,0.57,13,1,1
16c5d4f8-82f7-47c9-a9f8-48bac46e96a8,74,312,1.199,16,1,0.72,15,8,6
451a1627-db9c-4b08-a6ab-cefac42a4f88,74,306,1.77,28,6,0.26,1,9,15
c391be78-4b05-4b3d-9b43-5c4fc66bb4bb,74,306,0.354,20,8,0.82,8,1,16
86fee5cf-f81e-45fe-a2fe-fd6d55152fe9,74,302,-0.113,22,7,0.25,11,16,12
049a1d8d-2b64-4edc-b239-afcff50ac7ff,74,313,-0.873,11,6,0.85,15,5,2
3f7f08f7-ee1e-4609-8cb0-30aa65c45aff,74,303,1.79,21,7,0.13,7,13,5
c8e4214c-f980-4068-9a28-bfc4fe9f4285,73,312,1.452,1,8,0.86,9,3,20
2345347f-5649-4ae5-b4ba-2c9b35d1bc78,73,311,0.061,1,6,0.83,7,20,15
f0a0613c-14e0-4703-8ce6-05e615b17c9b,73,295,-0.257,4,4,0.13,7,16,3
a42dfe69-8340-4c72-98e8-7a52a2bc5f6c,73,297,-0.587,19,6,0.11,0,17,17
84322255-8833-498a-a862-9879356e9470,73,298,-0.017,25,8,0.6,13,3,9
f75f8a9d-c210-47a1-9060-c78fcd210cc7,73,304,-0.234,11,4,0.17,2,9,19
4cd1d987-0015-4e30-afdd-68033310a98e,73,312,-0.656,4,3,0.12,3,13,10
6c0711ea-cb0d-49af-bd5e-f2aee68e497f,73,300,1.309,12,7,0.05,13,16,9
4e282d43-d62d-4436-8b2a-1c833d9c6912,73,298,-0.019,4,2,0.51,14,5,9
8cd58191-0890-4144-869c-dd5820a3b3c6,73,307,-0.991,12,8,0.64,12,11,9
44b21ab9-19f7-4aad-98aa-bc3390218664,73,295,1.41,20,8,0.52,13,16,9
f195d314-3464-4be2-9ca5-d3ce9c426230,73,295,-0.494,26,8,0.75,0,1,13
2f0e9ce3-f620-4bf3-bd50-601df9136a5b,73,304,-0.386,25,1,0.94,5,14,4
7ec1c88f-3921-4fcb-aa61-f1c3c35849ab,73,310,-0.773,12,6,0.89,18,4,3
f4916cdf-19d0-4df6-a2a8-bd9020ec0f00,73,301,0.602,15,2,0.67,4,15,6
3c6437a0-87bf-475a-aa4a-542a63e8193f,73,292,-0.123,21,7,0.28,7,11,12
a2edb76d-21e6-4d90-ac4f-07071d98b6c3,73,296,-0.452,22,7,0.72,13,13,5
1dfad7db-b7fa-4850-8c21-1181caedfb68,73,292,-0.753,15,5,0.73,9,18,15
3de728ab-3cea-4610-9d1a-c64e506d3fc6,73,306,1.526,25,7,0.56,18,15,14
466aea3f-22e5-4ad1-ac72-debbd8f5447f,73,298,0.935,27,8,0.24,8,14,19
ee188c5b-0c89-4c9b-89f6-f87a2c4b535e,73,312,0.854,13,6,0.38,16,14,2
246408b0-a35e-417e-ae78-5240d739815b,73,292,1.064,8,2,0.76,18,16,14
52161d2c-0136-43fe-a715-3fa719c1d1d1,73,303,0.822,18,4,0.29,12,14,18
61d812f8-ce0b-4272-8cbc-7917614e4961,73,303,0.516,16,8,0.51,15,16,15
9d63ca38-4137-473d-a225-548f3ce61694,73,301,0.783,7,7,0.04,8,10,13
bee90f5f-9e0e-4ea1-b1c1-d1a79e0d14dd,73,296,1.135,14,5,0.1,0,19,8
4d36ec3b-3140-4ccc-9f95-3247f7da4867,73,295,1.02,26,4,0.98,11,2,9
d7540554-78cc-4840-94cc-c15030efee6c,73,296,1.766,30,7,0.19,10,2,18
71d4b496-f337-4e29-a888-0fedbd991b60,73,298,1.044,1,8,0.65,3,19,4
c9743583-3803-49df-91f9-f76384003e02,73,309,-0.49,11,4,0.64,6,20,16
b5de85ad-5e74-4164-a0f7-5aaab941b46c,73,304,1.948,21,3,0.34,19,16,8
c68186bd-5196-4996-8e5d-e086bdf6379f,73,302,-0.816,12,4,0.05,17,12,14
6045cead-fec3-4f4d-bb89-f66b3b04ca54,73,294,0.024,28,1,0.71,11,0,6
fdb922b6-901f-4f16-9ee0-7e9fcb3151f2,73,307,-0.359,29,5,0.35,1,18,3
30635fdf-dbdb-4a9b-a87b-dea2b7322ad5,73,298,0.412,4,1,0.88,10,7,11
efde10bd-e7be-408d-8621-a3c4550ab8dc,73,304,-0.331,26,4,0.38,5,10,12
1828eb3b-1ef2-4748-9e54-606d189ffd00,73,301,1.853,22,8,0.92,9,16,9
e50a4002-89ba-4b9b-beed-67efb6503a9f,73,296,0.954,15,6,0.52,1,9,4
41fc7313-66c9-4d65-8f8f-440e6f4c836a,73,293,0.594,28,6,0.51,14,14,9
3c9d19b5-671f-4a5f-9196-c8eb9ee8b019,73,306,1.027,28,5,0.91,14,5,1
a33f3ac6-38bc-4d3a-ae5c-6a20e56f2a3c,73,307,0.793,14,5,0.01,6,16,16
2de47a06-ad67-4900-a92b-bfabba4e0f7a,73,293,-0.05,8,4,0.36,13,4,14
6516e12d-c315-46cb-aa94-7e696a22d611,73,298,1.888,11,1,0.76,19,15,1
9a3e987a-ecc5-4bbf-88f0-d3429e445189,73,293,0.12,8,5,0.24,12,4,14
f316d80b-62f6-4f37-9c00-0ed8ed496acf,73,299,-0.653,29,3,0.84,7,11,16
4413ea34-2cae-4a07-80af-59041d008606,73,304,-0.28,23,4,0.13,7,12,11
1a7e48e0-3f2c-4ab7-9c16-a425c920cff6,73,308,1.791,9,8,0.4,1,1,17
81e7698e-9c22-4dab-8b11-ba7ee8dfa134,73,296,0.784,28,2,0.7,10,11,20
46fb6d76-9587-4536-a846-9b4dfdd31cb1,73,312,0.421,7,3,0.82,1,10,7
c039d17c-9ec4-4cf7-ac1c-302bb3eec1b4,73,297,-0.986,20,1,0.02,9,5,20
15385206-2f96-44a0-b64d-c4eff1779581,73,305,0.575,13,2,0.62,4,12,2
5661a64f-4bcf-46e9-8528-40f0dedb9a47,73,294,-0.244,19,4,0.48,8,14,1
428c697b-4bfa-457a-bed9-77f0575beb7b,73,302,0.799,19,3,0.57,8,3,12
41867e74-da50-4be1-889b-57b63795c34e,73,302,-0.904,4,7,0.7,20,15,4
14d097f4-749c-432f-bfea-b1a9b4ab9fa3,72,307,-0.557,10,3,0.16,19,17,20
eabaaad7-7cd1-4611-86ec-301a16a31011,72,303,1.764,26,7,0.05,18,20,1
5646fd3d-d6ed-48da-bd3c-385f07e060de,72,304,1.026,14,8,0.08,1,6,0
54bfca21-7a4f-4c6f-9ebb-41d24363ee92,72,295,1.507,12,5,0.11,0,19,17
7a47fefb-4a89-4b64-8f43-c8a79f497e98,72,292,1.577,22,6,0.46,1,11,0
f92022a0-9e4b-425c-af4d-447c90ffbf73,72,288,1.109,29,8,1,8,13,7
9c645206-d2d6-4d5e-8716-2b95e2c62b67,72,307,-0.661,8,3,0.36,3,2,1
012800a7-aa19-457c-a3e0-a60a8b7be851,72,307,0.518,16,2,0.97,8,12,18
a47bc771-afff-4712-9d6d-44ba6e75c235,72,292,0.458,27,4,0.28,18,15,13
b1cf6f26-e492-40e8-8908-c7e7f2879661,72,298,-0.907,4,4,0.78,10,11,1
f2e1c093-ce0f-4107-8246-ecd54e8cae1a,72,304,1.22,25,3,0.44,2,8,14
e14f4477-bc66-4261-bb6e-9322b24bbfa4,72,307,0.662,22,3,0.51,18,20,20
2506590d-77fe-4332-b924-c1f186ab2bb1,72,288,0.071,21,4,0.01,10,17,5
435476b9-c7a4-4f83-9a7a-cfaf58c7e4fe,72,291,1.268,15,3,0.56,1,0,19
b76e6715-4a05-4b2a-a0a5-022b7d4a5159,72,291,-0.825,19,2,0.09,20,12,18
